source	target	correlation
Dorea	Gammaretrovirus	-0.013128415906135863
Dorea	Retroviridae_noname	-0.02068942462080497
Dorea	Viruses_noname	-0.018905734450996883
Lachnospiraceae_noname	Methanobrevibacter	0.025570370878258027
Lachnospiraceae_noname	Granulicella	0.02983797807144879
Lachnospiraceae_noname	Terriglobus	-0.01016703584321405
Lachnospiraceae_noname	Actinobaculum	-0.0035396821246384295
Lachnospiraceae_noname	Actinomyces	-0.02329782788861153
Lachnospiraceae_noname	Varibaculum	-0.0217034749319812
Lachnospiraceae_noname	Brevibacterium	0.008327766246791102
Lachnospiraceae_noname	Corynebacterium	-0.015144079262481708
Lachnospiraceae_noname	Brachybacterium	-0.008058529794479796
Lachnospiraceae_noname	Leifsonia	-0.01260584796595189
Lachnospiraceae_noname	Kocuria	-0.00805852979447977
Lachnospiraceae_noname	Micrococcus	-0.012157285983142892
Lachnospiraceae_noname	Rothia	-0.03181864034856414
Lachnospiraceae_noname	Nocardioides	0.009210277097161872
Lachnospiraceae_noname	Propionibacteriaceae_unclassified	-0.019463033992188215
Lachnospiraceae_noname	Propionibacterium	-0.014407913492752352
Lachnospiraceae_noname	Alloscardovia	0.07670684685604699
Lachnospiraceae_noname	Bifidobacterium	0.14462672465525755
Lachnospiraceae_noname	Gardnerella	0.0003276528495954777
Lachnospiraceae_noname	Scardovia	-0.012104379241751282
Lachnospiraceae_noname	Adlercreutzia	0.018776621394949476
Lachnospiraceae_noname	Atopobium	0.01214149239701436
Lachnospiraceae_noname	Collinsella	0.04637968896815757
Lachnospiraceae_noname	Coriobacteriaceae_noname	0.011133975866262798
Lachnospiraceae_noname	Eggerthella	0.15892391623514918
Lachnospiraceae_noname	Gordonibacter	0.043319521141583765
Lachnospiraceae_noname	Olsenella	0.001153826192156003
Lachnospiraceae_noname	Slackia	0.046539653932897815
Lachnospiraceae_noname	Bacteroidetes_noname	-0.009873193255942143
Lachnospiraceae_noname	Bacteroides	-0.1096202301219862
Lachnospiraceae_noname	Bacteroidales_noname	-0.036992994262645726
Lachnospiraceae_noname	Barnesiella	-0.03724335922949928
Lachnospiraceae_noname	Butyricimonas	-0.022385013663088225
Lachnospiraceae_noname	Coprobacter	0.013431239342698216
Lachnospiraceae_noname	Dysgonomonas	0.028247972990031178
Lachnospiraceae_noname	Odoribacter	0.02992398274871686
Lachnospiraceae_noname	Parabacteroides	-0.0711501472998811
Lachnospiraceae_noname	Porphyromonas	-0.009565113042076705
Lachnospiraceae_noname	Alloprevotella	-0.01828759321420735
Lachnospiraceae_noname	Paraprevotella	-0.028871313381859047
Lachnospiraceae_noname	Prevotella	-0.09081087991632089
Lachnospiraceae_noname	Alistipes	-0.014497274754300085
Lachnospiraceae_noname	Cellulophaga	0.009311463115521166
Lachnospiraceae_noname	Pedobacter	-0.005591632969421158
Lachnospiraceae_noname	Chlorobium	-0.01752587250816769
Lachnospiraceae_noname	Arthrospira	0.009023288633061967
Lachnospiraceae_noname	Deinococcus	0.008587679909313261
Lachnospiraceae_noname	Bacillus	0.0008143671642814217
Lachnospiraceae_noname	Gemella	-0.015420276005845867
Lachnospiraceae_noname	Staphylococcus	-0.020602205789423022
Lachnospiraceae_noname	Abiotrophia	-0.009191148689051203
Lachnospiraceae_noname	Aerococcus	0.0306953470589648
Lachnospiraceae_noname	Facklamia	-0.014301378518938151
Lachnospiraceae_noname	Granulicatella	-0.02836074196627189
Lachnospiraceae_noname	Enterococcus	-0.038955886401286464
Lachnospiraceae_noname	Tetragenococcus	-0.013919592723402143
Lachnospiraceae_noname	Lactobacillus	-0.031351471298771506
Lachnospiraceae_noname	Pediococcus	-0.018388790407658052
Lachnospiraceae_noname	Leuconostoc	0.028329598848063686
Lachnospiraceae_noname	Weissella	-0.01664371509109195
Lachnospiraceae_noname	Lactococcus	0.003021223931736506
Lachnospiraceae_noname	Streptococcus	0.005786428130778136
Lachnospiraceae_noname	Butyricicoccus	0.06593528376612069
Lachnospiraceae_noname	Clostridiaceae_noname	0.010808559148383577
Lachnospiraceae_noname	Clostridium	0.103941091184629
Lachnospiraceae_noname	Clostridiales_Family_XIII_Incertae_Sedis_noname	-0.012852307503083638
Lachnospiraceae_noname	Clostridiales_Family_XIII_Incertae_Sedis_unclassified	-0.014359723835793434
Lachnospiraceae_noname	Anaerococcus	-0.009322353760473053
Lachnospiraceae_noname	Clostridiales_Family_XI_Incertae_Sedis_noname	-0.008364986005214497
Lachnospiraceae_noname	Finegoldia	0.0051663124350126615
Lachnospiraceae_noname	Parvimonas	-0.02324310721025495
Lachnospiraceae_noname	Peptoniphilus	-0.015216304195678657
Lachnospiraceae_noname	Clostridiales_noname	0.0229076695582894
Lachnospiraceae_noname	Flavonifractor	-0.012181182118391143
Lachnospiraceae_noname	Pseudoflavonifractor	-0.015669371866255628
Lachnospiraceae_noname	Anaerofustis	0.04185616079537381
Lachnospiraceae_noname	Eubacterium	0.06618113604995025
Lachnospiraceae_noname	Anaerostipes	0.273607377059198
Lachnospiraceae_noname	Blautia	0.22949077664257334
Lachnospiraceae_noname	Butyrivibrio	0.04831460434749476
Lachnospiraceae_noname	Cellulosilyticum	-0.01320635270081087
Lachnospiraceae_noname	Coprococcus	0.32498840751092734
Lachnospiraceae_noname	Dorea	0.12671593130692455
Lachnospiraceae_noname	Lachnospiraceae_noname	1.0
Lachnospiraceae_noname	Marvinbryantia	-0.006306050332511382
Lachnospiraceae_noname	Oribacterium	0.0023918332320480152
Lachnospiraceae_noname	Roseburia	0.04720024597485737
Lachnospiraceae_noname	Shuttleworthia	-0.011978049277451264
Lachnospiraceae_noname	Stomatobaculum	-0.012551078441628435
Lachnospiraceae_noname	Oscillibacter	0.06320141845891472
Lachnospiraceae_noname	Peptostreptococcaceae_noname	-0.011460319846176781
Lachnospiraceae_noname	Peptostreptococcus	-0.014366862130466066
Lachnospiraceae_noname	Anaerotruncus	0.1316655664649133
Lachnospiraceae_noname	Faecalibacterium	0.04231891127458404
Lachnospiraceae_noname	Ruminococcaceae_noname	-0.01188599569562217
Lachnospiraceae_noname	Ruminococcus	0.05886500796426353
Lachnospiraceae_noname	Subdoligranulum	0.09945464119763547
Lachnospiraceae_noname	Catenibacterium	-0.016369243838764678
Lachnospiraceae_noname	Coprobacillus	0.020042184515966645
Lachnospiraceae_noname	Erysipelotrichaceae_noname	0.0377633811225378
Lachnospiraceae_noname	Holdemania	0.1352042724442735
Lachnospiraceae_noname	Solobacterium	-0.010981415029548166
Lachnospiraceae_noname	Turicibacter	0.000986561460710279
Lachnospiraceae_noname	Acidaminococcaceae_unclassified	-0.019802129205086727
Lachnospiraceae_noname	Acidaminococcus	-0.02323068118022176
Lachnospiraceae_noname	Phascolarctobacterium	-0.05245936904154843
Lachnospiraceae_noname	Anaeroglobus	0.011955770802503261
Lachnospiraceae_noname	Dialister	0.08731590200805883
Lachnospiraceae_noname	Megamonas	-0.04655422357642318
Lachnospiraceae_noname	Megasphaera	-0.005331487956696549
Lachnospiraceae_noname	Mitsuokella	-0.01686578029120019
Lachnospiraceae_noname	Selenomonas	0.1013352710390266
Lachnospiraceae_noname	Veillonella	0.001674754102337634
Lachnospiraceae_noname	Fusobacterium	-0.004602224529798841
Lachnospiraceae_noname	Leptotrichiaceae_unclassified	0.11951859907150793
Lachnospiraceae_noname	Bartonella	-0.011257600820932172
Lachnospiraceae_noname	Hyphomicrobiaceae_unclassified	0.008752095041257723
Lachnospiraceae_noname	Paracoccus	-0.010854670840226614
Lachnospiraceae_noname	Bordetella	-0.016888446740581275
Lachnospiraceae_noname	Burkholderia	-0.005733091713849527
Lachnospiraceae_noname	Lautropia	-0.015623213416234117
Lachnospiraceae_noname	Burkholderiales_noname	0.03950025882112307
Lachnospiraceae_noname	Comamonas	0.06811987175041306
Lachnospiraceae_noname	Oxalobacter	0.06784585981895071
Lachnospiraceae_noname	Parasutterella	0.05880058979889559
Lachnospiraceae_noname	Sutterella	-0.06708452290375269
Lachnospiraceae_noname	Sutterellaceae_unclassified	-0.01769336433888864
Lachnospiraceae_noname	Gallionellaceae_unclassified	-0.013242229569392045
Lachnospiraceae_noname	Chromobacterium	-0.011685623447142785
Lachnospiraceae_noname	Eikenella	-0.018088729451050212
Lachnospiraceae_noname	Kingella	-0.007846931235749973
Lachnospiraceae_noname	Neisseria	0.023481346246685124
Lachnospiraceae_noname	Bilophila	0.06450835201703198
Lachnospiraceae_noname	Desulfovibrio	0.09031029540061425
Lachnospiraceae_noname	Campylobacter	-0.014665636709532382
Lachnospiraceae_noname	Aeromonas	-0.012058635273592404
Lachnospiraceae_noname	Citrobacter	0.04109077276865211
Lachnospiraceae_noname	Cronobacter	0.01912298411031062
Lachnospiraceae_noname	Enterobacter	-0.007749945342669232
Lachnospiraceae_noname	Enterobacteriaceae_noname	-0.016143182816407503
Lachnospiraceae_noname	Escherichia	-0.040849227716275534
Lachnospiraceae_noname	Hafnia	-0.01571978022578068
Lachnospiraceae_noname	Klebsiella	-0.028577160811549054
Lachnospiraceae_noname	Morganella	-0.0253425463236006
Lachnospiraceae_noname	Pantoea	-0.034478288604416214
Lachnospiraceae_noname	Proteus	-0.03425738937540912
Lachnospiraceae_noname	Providencia	0.002870876194994632
Lachnospiraceae_noname	Rahnella	-0.011846312888549941
Lachnospiraceae_noname	Raoultella	-0.014041671530416966
Lachnospiraceae_noname	Serratia	0.013058909901002686
Lachnospiraceae_noname	Shigella	-0.012072772622074084
Lachnospiraceae_noname	Yersinia	-0.0037325076147091897
Lachnospiraceae_noname	Actinobacillus	0.034667192049411925
Lachnospiraceae_noname	Aggregatibacter	-0.020489894113008125
Lachnospiraceae_noname	Haemophilus	-0.020385301789365918
Lachnospiraceae_noname	Acinetobacter	-0.01087964403897155
Lachnospiraceae_noname	Enhydrobacter	-0.010854670840226564
Lachnospiraceae_noname	Pseudomonas	-0.026304077457740164
Lachnospiraceae_noname	Sinobacteraceae_unclassified	-0.020071221547091966
Lachnospiraceae_noname	Wohlfahrtiimonas	-0.013913859203493794
Lachnospiraceae_noname	Brachyspira	-0.013373074317533104
Lachnospiraceae_noname	Treponema	-0.010800383866778245
Lachnospiraceae_noname	Fretibacterium	-0.010800383866778255
Lachnospiraceae_noname	Jonquetella	0.001982043588802181
Lachnospiraceae_noname	Synergistes	-0.02177647449976258
Lachnospiraceae_noname	Ureaplasma	-0.013919592723402128
Lachnospiraceae_noname	Akkermansia	0.007185637231387398
Lachnospiraceae_noname	Debaryomycetaceae_unclassified	-0.01361265072950355
Lachnospiraceae_noname	Eremothecium	-0.011928829088191458
Lachnospiraceae_noname	Nakaseomyces	-0.02244115815615101
Lachnospiraceae_noname	Naumovozyma	-0.013697335344128501
Lachnospiraceae_noname	Saccharomyces	0.003948151004003285
Lachnospiraceae_noname	Saccharomycetaceae_unclassified	0.0406348741975389
Lachnospiraceae_noname	Enterocytozoon	-0.008823131656070257
Lachnospiraceae_noname	Hpunalikevirus	-0.009497642800262813
Lachnospiraceae_noname	Mulikevirus	0.020908034135814275
Lachnospiraceae_noname	Myoviridae_noname	-0.009298444268040293
Lachnospiraceae_noname	PhiCD119likevirus	-0.014483073643507139
Lachnospiraceae_noname	T4likevirus	-0.017318128800836406
Lachnospiraceae_noname	Epsilon15likevirus	-0.013533233588202674
Lachnospiraceae_noname	P22likevirus	-0.013891189676717689
Lachnospiraceae_noname	Podoviridae_noname	-0.018964013568027734
Lachnospiraceae_noname	C2likevirus	-0.025087655953105265
Lachnospiraceae_noname	Lambdalikevirus	-0.018582436181923657
Lachnospiraceae_noname	Siphoviridae_noname	-0.01188736043099633
Lachnospiraceae_noname	Tunalikevirus	0.008617950998583056
Lachnospiraceae_noname	Roseolovirus	-0.0129240968900767
Lachnospiraceae_noname	Simplexvirus	0.012609365461341764
Lachnospiraceae_noname	Mastadenovirus	-0.018635497761471827
Lachnospiraceae_noname	Anelloviridae_noname	-0.01220434965140222
Lachnospiraceae_noname	Gyrovirus	-0.0069629018273444495
Lachnospiraceae_noname	Microvirus	-0.011968398259949333
Lachnospiraceae_noname	Alphacryptovirus	-0.00878862926850082
Lachnospiraceae_noname	Potyvirus	-0.01548643393846973
Lachnospiraceae_noname	Alpharetrovirus	0.10328451659602546
Lachnospiraceae_noname	Betaretrovirus	0.010633319627821504
Lachnospiraceae_noname	Gammaretrovirus	-0.007580303189255128
Lachnospiraceae_noname	Retroviridae_noname	-0.0174049317820366
Lachnospiraceae_noname	Viruses_noname	-0.019368006933137935
Marvinbryantia	Methanobrevibacter	0.0045311885835356116
Marvinbryantia	Granulicella	-0.005553848665237166
Marvinbryantia	Terriglobus	-0.0011281052110888683
Marvinbryantia	Actinobaculum	-0.0011281052110888676
Marvinbryantia	Actinomyces	-0.0024715168319103206
Marvinbryantia	Varibaculum	-0.001931635896550437
Marvinbryantia	Brevibacterium	-0.0011618454744787943
Marvinbryantia	Corynebacterium	-0.001484183634766708
Marvinbryantia	Brachybacterium	-0.0011281052110888633
Marvinbryantia	Leifsonia	-0.0011281052110888663
Marvinbryantia	Kocuria	-0.0011281052110888666
Marvinbryantia	Micrococcus	-0.0012747772274636338
Marvinbryantia	Rothia	-0.006013448317118704
Marvinbryantia	Nocardioides	-0.0011281052110888676
Marvinbryantia	Propionibacteriaceae_unclassified	-0.000878731631742826
Marvinbryantia	Propionibacterium	-0.0018878409198994717
Marvinbryantia	Alloscardovia	-0.001746839565832314
Marvinbryantia	Bifidobacterium	0.027917456271610585
Marvinbryantia	Gardnerella	-0.0022921399190397864
Marvinbryantia	Scardovia	-0.002871682975134257
Marvinbryantia	Adlercreutzia	0.0997063890718017
Marvinbryantia	Atopobium	-0.0012288534342384887
Marvinbryantia	Collinsella	-0.015357975267510432
Marvinbryantia	Coriobacteriaceae_noname	-0.002364314615479369
Marvinbryantia	Eggerthella	0.02772563156284323
Marvinbryantia	Gordonibacter	-0.0037069316262984425
Marvinbryantia	Olsenella	-0.0015206635872204875
Marvinbryantia	Slackia	-0.002845531778229363
Marvinbryantia	Bacteroidetes_noname	-0.0016219028131464256
Marvinbryantia	Bacteroides	-0.06293581863721351
Marvinbryantia	Bacteroidales_noname	0.1727315984184921
Marvinbryantia	Barnesiella	0.15541219733157374
Marvinbryantia	Butyricimonas	-0.003858121693007977
Marvinbryantia	Coprobacter	-0.004399875044451559
Marvinbryantia	Dysgonomonas	-0.004774162194236471
Marvinbryantia	Odoribacter	-0.026566542419335513
Marvinbryantia	Parabacteroides	-0.0009482911377358084
Marvinbryantia	Porphyromonas	-0.0012347033805660001
Marvinbryantia	Alloprevotella	-0.0021875658974839798
Marvinbryantia	Paraprevotella	-0.009728581915231934
Marvinbryantia	Prevotella	-0.014817692625864978
Marvinbryantia	Alistipes	0.08309308283317716
Marvinbryantia	Cellulophaga	-0.003531439413667187
Marvinbryantia	Pedobacter	-0.003332245179797482
Marvinbryantia	Chlorobium	-0.0015133998811656484
Marvinbryantia	Arthrospira	-0.0011281052110888663
Marvinbryantia	Deinococcus	-0.005538179569806589
Marvinbryantia	Bacillus	-0.0011319516462992491
Marvinbryantia	Gemella	-0.0012802815958003492
Marvinbryantia	Staphylococcus	-0.0016765248148242985
Marvinbryantia	Abiotrophia	-0.0013680545140932004
Marvinbryantia	Aerococcus	-0.0014429017609390226
Marvinbryantia	Facklamia	-0.001358909751151902
Marvinbryantia	Granulicatella	-0.0034467543340740213
Marvinbryantia	Enterococcus	-0.0035244712473861445
Marvinbryantia	Tetragenococcus	-0.0011281052110888655
Marvinbryantia	Lactobacillus	-0.002851586216071433
Marvinbryantia	Pediococcus	-0.0015952694459833456
Marvinbryantia	Leuconostoc	-0.002200752697695183
Marvinbryantia	Weissella	-0.0033471423956630613
Marvinbryantia	Lactococcus	0.0006759522469661196
Marvinbryantia	Streptococcus	-0.001821517997426136
Marvinbryantia	Butyricicoccus	-0.0048849668741351646
Marvinbryantia	Clostridiaceae_noname	-0.008828860622015775
Marvinbryantia	Clostridium	-0.010943987162891966
Marvinbryantia	Clostridiales_Family_XIII_Incertae_Sedis_noname	-0.0014107949627234916
Marvinbryantia	Clostridiales_Family_XIII_Incertae_Sedis_unclassified	-0.0030933825624092333
Marvinbryantia	Anaerococcus	-0.0024446265419236467
Marvinbryantia	Clostridiales_Family_XI_Incertae_Sedis_noname	-0.0014581506244357256
Marvinbryantia	Finegoldia	-0.0022219114534442184
Marvinbryantia	Parvimonas	-0.0027893351102246614
Marvinbryantia	Peptoniphilus	-0.0027635842648753334
Marvinbryantia	Clostridiales_noname	-0.004668482884102565
Marvinbryantia	Flavonifractor	-0.01223322647610771
Marvinbryantia	Pseudoflavonifractor	0.006351551803246375
Marvinbryantia	Anaerofustis	-0.003083911003200857
Marvinbryantia	Eubacterium	0.01712903881464911
Marvinbryantia	Anaerostipes	0.0002027108020408714
Marvinbryantia	Blautia	0.009815737303618233
Marvinbryantia	Butyrivibrio	-0.005504123746978248
Marvinbryantia	Cellulosilyticum	-0.0011684835969734896
Marvinbryantia	Coprococcus	-0.010226537207292184
Marvinbryantia	Dorea	-0.009088205556370391
Marvinbryantia	Lachnospiraceae_noname	-0.006306050332511382
Marvinbryantia	Marvinbryantia	1.0
Marvinbryantia	Oribacterium	-0.0011281052110888687
Marvinbryantia	Roseburia	-0.01833360204306299
Marvinbryantia	Shuttleworthia	-0.0011281052110888694
Marvinbryantia	Stomatobaculum	-0.0011281052110888646
Marvinbryantia	Oscillibacter	-0.004518452244004224
Marvinbryantia	Peptostreptococcaceae_noname	-0.0029288426981289046
Marvinbryantia	Peptostreptococcus	-0.0027341600923010394
Marvinbryantia	Anaerotruncus	0.06741135355363168
Marvinbryantia	Faecalibacterium	-0.04029599880652958
Marvinbryantia	Ruminococcaceae_noname	-0.009330753658273818
Marvinbryantia	Ruminococcus	0.543872898149338
Marvinbryantia	Subdoligranulum	0.053640425813814195
Marvinbryantia	Catenibacterium	-0.005095581123543308
Marvinbryantia	Coprobacillus	-0.006568625811731859
Marvinbryantia	Erysipelotrichaceae_noname	-0.006712596465813475
Marvinbryantia	Holdemania	-0.009972904982405143
Marvinbryantia	Solobacterium	-0.0020474581042677254
Marvinbryantia	Turicibacter	-0.003968393957768425
Marvinbryantia	Acidaminococcaceae_unclassified	-0.006240726321918908
Marvinbryantia	Acidaminococcus	-0.008349951057358907
Marvinbryantia	Phascolarctobacterium	-0.009588688857670676
Marvinbryantia	Anaeroglobus	-0.001608105073164995
Marvinbryantia	Dialister	-0.014730868999805587
Marvinbryantia	Megamonas	-0.0062431509339465514
Marvinbryantia	Megasphaera	-0.006286260875971923
Marvinbryantia	Mitsuokella	-0.003214597576612914
Marvinbryantia	Selenomonas	-0.0011281052110888655
Marvinbryantia	Veillonella	-0.011302558513490607
Marvinbryantia	Fusobacterium	-0.003258075099542342
Marvinbryantia	Leptotrichiaceae_unclassified	-0.0015545395855981648
Marvinbryantia	Bartonella	-0.0011281052110888676
Marvinbryantia	Hyphomicrobiaceae_unclassified	-0.0011281052110888674
Marvinbryantia	Paracoccus	-0.0011281052110888696
Marvinbryantia	Bordetella	-0.0015282222098159798
Marvinbryantia	Burkholderia	-0.005712028973854337
Marvinbryantia	Lautropia	-0.0015768083037028136
Marvinbryantia	Burkholderiales_noname	-0.01299586694064686
Marvinbryantia	Comamonas	-0.002093535731198014
Marvinbryantia	Oxalobacter	-0.0033435900951212724
Marvinbryantia	Parasutterella	-0.012902310536164262
Marvinbryantia	Sutterella	-0.013439122863558804
Marvinbryantia	Sutterellaceae_unclassified	-0.00848978977591172
Marvinbryantia	Gallionellaceae_unclassified	-0.0026692764253165545
Marvinbryantia	Chromobacterium	-0.0011281052110888655
Marvinbryantia	Eikenella	-0.002200514985922008
Marvinbryantia	Kingella	-0.0011281052110888713
Marvinbryantia	Neisseria	-0.002197921609238281
Marvinbryantia	Bilophila	-0.005387416814738172
Marvinbryantia	Desulfovibrio	0.0016329763928928168
Marvinbryantia	Campylobacter	-0.0017909147069603735
Marvinbryantia	Aeromonas	-0.0011281052110888668
Marvinbryantia	Citrobacter	-0.004562934799827298
Marvinbryantia	Cronobacter	-0.0014718977581547929
Marvinbryantia	Enterobacter	-0.0022356769136781416
Marvinbryantia	Enterobacteriaceae_noname	-0.001738359247995523
Marvinbryantia	Escherichia	-0.010883002323354466
Marvinbryantia	Hafnia	-0.001423139978853215
Marvinbryantia	Klebsiella	-0.004568256864677801
Marvinbryantia	Morganella	-0.003104466951175314
Marvinbryantia	Pantoea	-0.005755187453924794
Marvinbryantia	Proteus	-0.004358478218130346
Marvinbryantia	Providencia	-0.0015025100725150806
Marvinbryantia	Rahnella	-0.001128105211088869
Marvinbryantia	Raoultella	-0.0011465372474172017
Marvinbryantia	Serratia	-0.0011429152028920575
Marvinbryantia	Shigella	-0.0016389193559163677
Marvinbryantia	Yersinia	-0.0014664050726179408
Marvinbryantia	Actinobacillus	-0.005070981340908333
Marvinbryantia	Aggregatibacter	-0.0020207085819829557
Marvinbryantia	Haemophilus	-0.007166194726492595
Marvinbryantia	Acinetobacter	-0.001358963517646012
Marvinbryantia	Enhydrobacter	-0.001128105211088859
Marvinbryantia	Pseudomonas	-0.003175478469381894
Marvinbryantia	Sinobacteraceae_unclassified	-0.002386999773658306
Marvinbryantia	Wohlfahrtiimonas	-0.0014983888693844373
Marvinbryantia	Brachyspira	-0.0016945948735869556
Marvinbryantia	Treponema	-0.0011281052110888676
Marvinbryantia	Fretibacterium	-0.0011281052110888683
Marvinbryantia	Jonquetella	-0.0012711180018575505
Marvinbryantia	Synergistes	-0.0037386277066328243
Marvinbryantia	Ureaplasma	-0.0011281052110888679
Marvinbryantia	Akkermansia	0.026421370922026188
Marvinbryantia	Debaryomycetaceae_unclassified	-0.001589400733062511
Marvinbryantia	Eremothecium	-0.001128105211088863
Marvinbryantia	Nakaseomyces	-0.0020200197412736545
Marvinbryantia	Naumovozyma	-0.0018823254005950528
Marvinbryantia	Saccharomyces	-0.0034936690024160405
Marvinbryantia	Saccharomycetaceae_unclassified	-0.0019510095685856166
Marvinbryantia	Enterocytozoon	-0.001128105211088867
Marvinbryantia	Hpunalikevirus	-0.0012610241624375644
Marvinbryantia	Mulikevirus	-0.001128105211088869
Marvinbryantia	Myoviridae_noname	-0.001128105211088867
Marvinbryantia	PhiCD119likevirus	-0.0012213273066031178
Marvinbryantia	T4likevirus	-0.0016939674078565964
Marvinbryantia	Epsilon15likevirus	-0.0011996819027333663
Marvinbryantia	P22likevirus	-0.0011701846491586488
Marvinbryantia	Podoviridae_noname	-0.0015369273336054382
Marvinbryantia	C2likevirus	-0.004095635219359127
Marvinbryantia	Lambdalikevirus	-0.0020106089580664913
Marvinbryantia	Siphoviridae_noname	-0.0036896607647926177
Marvinbryantia	Tunalikevirus	-0.0019286159263520151
Marvinbryantia	Roseolovirus	-0.0011389420058303646
Marvinbryantia	Simplexvirus	-0.0011281052110888687
Marvinbryantia	Mastadenovirus	-0.0019389995277838718
Marvinbryantia	Anelloviridae_noname	-0.0015933905453491062
Marvinbryantia	Gyrovirus	-0.002498741352260893
Marvinbryantia	Microvirus	-0.0011281052110888702
Marvinbryantia	Alphacryptovirus	-0.0011281052110888676
Marvinbryantia	Potyvirus	-0.0013272147297886804
Marvinbryantia	Alpharetrovirus	-0.0015892710471619102
Marvinbryantia	Betaretrovirus	-0.0011281052110888676
Marvinbryantia	Gammaretrovirus	-0.0034676046652353538
Marvinbryantia	Retroviridae_noname	-0.0020590735991167113
Marvinbryantia	Viruses_noname	-0.002136888571319768
Oribacterium	Methanobrevibacter	-0.001341518600386335
Oribacterium	Granulicella	-0.0030074315873794715
Oribacterium	Terriglobus	-0.0006108735491753217
Oribacterium	Actinobaculum	-0.0006108735491753212
Oribacterium	Actinomyces	-0.001338336392842592
Oribacterium	Varibaculum	-0.0010459886757382129
Oribacterium	Brevibacterium	-0.0006291440387045955
Oribacterium	Corynebacterium	-0.000803691460411528
Oribacterium	Brachybacterium	-0.0006108735491753174
Oribacterium	Leifsonia	-0.0006108735491753201
Oribacterium	Kocuria	-0.0006108735491753232
Oribacterium	Micrococcus	-0.0006902970411748493
Oribacterium	Rothia	-0.0032563066637330542
Oribacterium	Nocardioides	-0.0006108735491753188
Oribacterium	Propionibacteriaceae_unclassified	-0.0009570103477147333
Oribacterium	Propionibacterium	-0.0010223557845278587
Oribacterium	Alloscardovia	-0.0009459207128295066
Oribacterium	Bifidobacterium	0.03278589583975744
Oribacterium	Gardnerella	-0.0012412030666880435
Oribacterium	Scardovia	-0.0015550279831022095
Oribacterium	Adlercreutzia	-0.0031758763104201334
Oribacterium	Atopobium	-0.00066542912080424
Oribacterium	Collinsella	-0.008316405923482454
Oribacterium	Coriobacteriaceae_noname	-0.0012802859576642764
Oribacterium	Eggerthella	-0.005496083937222153
Oribacterium	Gordonibacter	-0.002007318516791049
Oribacterium	Olsenella	-0.0008234455026853673
Oribacterium	Slackia	-0.0015408670038677807
Oribacterium	Bacteroidetes_noname	-0.0008782669543099426
Oribacterium	Bacteroides	-0.04293378290258151
Oribacterium	Bacteroidales_noname	-0.006964461701735397
Oribacterium	Barnesiella	-0.009947373598105819
Oribacterium	Butyricimonas	-0.0020891885513792015
Oribacterium	Coprobacter	-0.0023825501893903808
Oribacterium	Dysgonomonas	-0.002585228199696822
Oribacterium	Odoribacter	-0.014385890515789576
Oribacterium	Parabacteroides	-0.017785299744350124
Oribacterium	Porphyromonas	0.009089356028757389
Oribacterium	Alloprevotella	-0.0011845758096987148
Oribacterium	Paraprevotella	-0.00526806658154194
Oribacterium	Prevotella	-0.0078970095203211
Oribacterium	Alistipes	-0.019960920050986316
Oribacterium	Cellulophaga	-0.0019122887715785485
Oribacterium	Pedobacter	-0.0018044242856926932
Oribacterium	Chlorobium	-0.0008195121763836466
Oribacterium	Arthrospira	-0.0006108735491753219
Oribacterium	Deinococcus	-0.002998946708625297
Oribacterium	Bacillus	-0.0006129564094489412
Oribacterium	Gemella	-0.0006932776789635767
Oribacterium	Staphylococcus	-0.0009078449898513399
Oribacterium	Abiotrophia	-0.0007408070703642909
Oribacterium	Aerococcus	-0.0007813371582295652
Oribacterium	Facklamia	-0.0007358551441260234
Oribacterium	Granulicatella	0.003875493450970955
Oribacterium	Enterococcus	0.0015503608949911458
Oribacterium	Tetragenococcus	-0.0006108735491753208
Oribacterium	Lactobacillus	0.016101990620132237
Oribacterium	Pediococcus	-0.0008638448779242668
Oribacterium	Leuconostoc	-0.0011917165155195032
Oribacterium	Weissella	-0.0018124911885304695
Oribacterium	Lactococcus	-0.0017163856938066852
Oribacterium	Streptococcus	0.004376718138075366
Oribacterium	Butyricicoccus	-0.0026452293834601766
Oribacterium	Clostridiaceae_noname	-0.0050711122260327125
Oribacterium	Clostridium	0.17275576009649027
Oribacterium	Clostridiales_Family_XIII_Incertae_Sedis_noname	-0.0007639511967201441
Oribacterium	Clostridiales_Family_XIII_Incertae_Sedis_unclassified	-0.00167507920917415
Oribacterium	Anaerococcus	-0.0013237751917054559
Oribacterium	Clostridiales_Family_XI_Incertae_Sedis_noname	-0.0007895944796864285
Oribacterium	Finegoldia	-0.0012031740676108306
Oribacterium	Parvimonas	-0.001510436280121078
Oribacterium	Peptoniphilus	-0.0014964920928784537
Oribacterium	Clostridiales_noname	-0.0037593931512627595
Oribacterium	Flavonifractor	-0.006901175585758594
Oribacterium	Pseudoflavonifractor	-0.004461868798698284
Oribacterium	Anaerofustis	-0.0016699503214312574
Oribacterium	Eubacterium	-0.019803292778394894
Oribacterium	Anaerostipes	0.06995413999540598
Oribacterium	Blautia	0.06759104508315766
Oribacterium	Butyrivibrio	-0.0029805053423797253
Oribacterium	Cellulosilyticum	-0.0006327386089701434
Oribacterium	Coprococcus	-0.005537711392683143
Oribacterium	Dorea	-0.01347903735898355
Oribacterium	Lachnospiraceae_noname	0.0023918332320480152
